R,ClPr,OPEN,pre_HIGH,pre_LOW,prev_VOLUME,2dayprice_change,SMA5,SMA10,SMA20
0,74.46,76.05,75.97,74.64,4203100,1.2,74.292,75.548,76.5875
0,76,76.99,76.3,74.28,4401600,0.89,74.37,75.198,76.415
0,76.82,77.66,77.26,75.82,4502500,0.52,74.758,74.999,76.3345
0,77.82,78.42,78.61,76.16,3881300,2.36,75.266,74.961,76.289
0,78.79,78,78.76,76.81,5455500,1.82,76.116,75.202,76.348
0,76.33,75.73,79.25,77.12,7186800,1.97,76.778,75.535,76.425
0,75.95,76.26,77.38,75.73,3540500,-1.49,77.152,75.761,76.3515
0,76.32,76.27,76.73,75.6,3508100,-2.84,77.142,75.95,76.21
0,76.02,76.02,77.0767,75.82,3066700,-0.01,77.042,76.154,76.125
0,76.77,76.2,77,75.45,3332000,0.07,76.682,76.399,76.06
0,76.57,75.35,77.23,76.2,3693700,0.45,76.278,76.528,76.038
0,74.65,74.8,76.93,75.07,4121900,0.55,76.326,76.739,75.9685
0,74.88,74.85,75.21,74.2,2460100,-2.12,76.066,76.604,75.8015
0,74.73,74.46,75.56,74.47,2405400,-1.69,75.778,76.41,75.6855
0,74.53,73.38,74.73,73.99,2803800,0.08,75.52,76.101,75.6515
0,73.14,73.54,74.95,73.38,3298900,-0.35,75.072,75.675,75.605
0,73.93,73.46,73.85,72.73,3167600,-1.59,74.386,75.356,75.5585
0,73.02,71.94,74.75,73.32,2730700,-0.6,74.242,75.154,75.552
0,71.93,71.81,73.4,71.9,2636000,-0.12,73.87,74.824,75.489
0,72.55,73.56,72.35,71.62,3242900,-2,73.31,74.415,75.407
0,73.8,74.06,73.87,72.4,4362700,-0.47,72.914,73.993,75.2605
0,73.94,74.78,74.99,72.77,4561800,1.87,73.046,73.716,75.2275
0,75.01,73.93,75.25,73.86,3200500,1.39,73.048,73.645,75.1245
0,73.8,74.04,75.41,73.93,2390400,1.21,73.446,73.658,75.034
0,74.1,74.65,74.39,73.37,3470700,-0.14,73.82,73.565,74.833
0,74.42,75.12,75.2399,73.63,3109500,-0.91,74.13,73.522,74.5985
0,74.97,74.82,76,74.3007,3344400,0.62,74.254,73.65,74.503
0,74.54,73.91,75.15,74.09,2209900,0.87,74.46,73.754,74.454
0,74.62,75.12,74.68,73.91,2560400,0.12,74.366,73.906,74.365
0,74.89,75.34,75.25,74.5,4387900,-0.35,74.53,74.175,74.295
0,75.38,74.76,75.45,74.5,3371500,0.35,74.688,74.409,74.201
0,74.68,74.63,75.49,74.5,2722500,0.76,74.88,74.567,74.1415
0,74.56,73.72,74.88,74,3566900,-0.21,74.822,74.641,74.143
0,74,74.41,74.64,73.42,3466400,-0.82,74.826,74.596,74.127
0,74.39,73.05,74.49,73.72,3331400,-0.68,74.702,74.616,74.0905
0,73.18,71.61,74.39,72.51,4135200,-0.17,74.602,74.645,74.0835
0,71.69,71.7,73.5,71.61,4771200,-0.82,74.162,74.521,74.0855
0,71.35,70.98,72.3,71.41,3368600,-2.7,73.564,74.193,73.9735
0,71.02,70.74,71.54,70.42,2251700,-1.83,72.922,73.874,73.89
0,70.58,70.48,71.11,70.14,3194700,-0.67,72.326,73.514,73.8445
0,70.12,71.81,71.18,69.89,3259000,-0.77,71.564,73.083,73.746
0,72.1,71.45,72.79,69.93,5864000,-0.9,70.952,72.557,73.562
0,71.92,71.98,72.1,71.2,3349200,1.52,71.034,72.299,73.47
0,71.63,71.48,72.15,70.9,3493400,1.8,71.148,72.035,73.3155
0,71.42,72.69,71.8399,70.46,4076400,-0.47,71.27,71.798,73.207
0,72.68,72.62,72.74,71.27,4703500,-0.5,71.438,71.501,73.073
0,72.56,72.74,73.21,72.24,3442000,1.05,71.95,71.451,72.986
0,72.64,72,73,72.01,2504500,1.14,72.042,71.538,72.8655
0,71.23,70.78,72.91,71.26,4324700,-0.04,72.186,71.667,72.7705
0,70.79,69.35,71.36,70.5,2542800,-1.33,72.106,71.688,72.601
0,70.35,70.39,71.04,69.26,3907500,-1.85,71.98,71.709,72.396
0,70.08,70.49,70.59,69.9,3417700,-0.88,71.514,71.732,72.1445
0,71.32,72.35,70.98,69.53,4417300,-0.71,71.018,71.53,71.9145
0,72.6,72.28,72.49,70.64,3597500,0.97,70.754,71.47,71.7525
0,72.33,71.38,72.92,72.03,4348700,2.52,71.028,71.567,71.6825
0,71.34,70.84,72.67,70.94,4806800,1.01,71.336,71.658,71.5795
0,70.91,72.59,71.53,70.33,4802100,-1.26,71.534,71.524,71.4875
0,72.9,72.68,72.59,70.32,5923800,-1.42,71.7,71.359,71.4485
0,72.4,71.97,73.5,72.32,4455200,1.56,72.016,71.385,71.526
0,71.83,72.35,72.59,71.78,4297300,1.49,71.976,71.502,71.595
0,72.03,71.71,72.75,71.23,4526400,-1.07,71.876,71.606,71.6575
0,72.14,71.8,72.49,71.5,4795000,-0.37,72.014,71.774,71.753
0,70.52,70.19,72.5,71.25,5571300,0.31,72.26,71.98,71.755
0,69.9,69.73,71.39,70.19,4484100,-1.51,71.784,71.9,71.685
0,68.72,69.33,70.64,69.18,4271800,-2.24,71.284,71.63,71.5985
0,69.88,69.65,69.67,68.38,4666400,-1.8,70.662,71.269,71.4635
0,69.91,69.39,70.19,69.26,4394600,-0.02,70.232,71.123,71.3235
0,69.42,69.4,70.3,69.3,4158100,1.19,69.786,71.023,71.191
0,69.43,66.58,69.9,68.36,6128100,-0.46,69.566,70.675,71.03
0,64.67,64.26,69.72,66.35,10778600,-0.48,69.472,70.378,70.94
0,64.2,64.44,64.8899,64.05,4161900,-4.75,68.662,69.662,70.634
0,63.84,63.62,64.74,63.36,5030000,-5.23,67.526,68.879,70.3265
0,62.92,63.14,63.95,63.08,3824900,-0.83,66.312,68.049,70.0145
0,63.4,61.91,63.48,62.16,4580700,-1.28,65.012,67.289,69.5945
0,62,61.2,63.54,61.82,4129000,-0.44,63.806,66.639,69.1345
0,60.63,60.47,62.15,60.94,5023100,-0.92,63.272,65.967,68.618
0,60.49,59.83,61,60,3538200,-2.77,62.558,65.042,68.0825
0,59.79,58.68,60.53,59.3,4041600,-1.51,61.888,64.1,67.5615
0,59.09,59.28,59.92,58.46,3911400,-0.84,61.262,63.137,66.906
0,59.02,58.87,59.47,58.75,3164200,-1.4,60.4,62.103,66.2405
0,58.76,61.09,59.25,57.81,6101500,-0.77,59.804,61.538,65.6
0,60.67,59.87,61.3,58.69,7289400,-0.33,59.43,60.994,64.9365
0,60.21,59.9,60.78,59.63,5791600,1.65,59.466,60.677,64.363
0,60.74,60.31,60.74,59.68,5582800,1.45,59.55,60.406,63.8475
0,60.1,59.94,61.29,60.09,3839900,0.07,59.88,60.14,63.3895
0,59.96,59.36,60.31,59.59,6597200,-0.11,60.096,59.95,62.9585
0,59.26,58.81,60.07,58.8,3194300,-0.78,60.336,59.883,62.4625
0,58.9,57.35,59.47,58.67,2988600,-0.84,60.054,59.76,61.93
0,57.48,57.46,59.06,57.1,3807900,-1.06,59.792,59.671,61.404
0,57.06,57.74,58.55,57.16,4447700,-1.78,59.14,59.51,60.8065
0,57.47,58.62,57.74,56.61,4161200,-1.84,58.532,59.314,60.426
0,59.37,59.48,59.17,57.42,5272900,-0.01,58.034,59.185,60.0895
0,59.31,58.89,60.19,58.93,5868100,2.31,58.056,59.055,59.866
0,59.04,58.59,59.95,58.84,3194500,1.84,58.138,58.965,59.6855
0,58.41,59.41,59.44,58.59,3826100,-0.33,58.45,58.795,59.4675
0,59.31,60.4,59.57,58.25,3791500,-0.9,58.72,58.626,59.288
0,61,60.37,60.4,58.71,4231600,0.27,59.088,58.561,59.222
0,60.58,60.57,61,59.91,3229000,2.59,59.414,58.735,59.2475
0,60.46,60.62,61.46,60.5,3627300,1.27,59.668,58.903,59.287
0,60.34,60.6,61.22,59.49,4433100,-0.54,59.952,59.201,59.3555
0,60.69,60.97,60.6,59.75,4387400,-0.24,60.338,59.529,59.4215
0,60.94,60.6,61.05,59.07,5144400,0.23,60.614,59.851,59.518
0,59.85,59.59,61.29,60.04,6642100,0.6,60.602,60.008,59.5315
0,59.5,59.56,59.96,59.12,3282200,-0.84,60.456,60.062,59.5135
0,59.96,59.24,59.96,58.74,3927800,-1.44,60.264,60.108,59.4515
0,59.29,57.9,60.31,59.05,4231000,0.11,60.188,60.263,59.4445
0,57.1,56.69,59.87,57.9,6007300,-0.21,59.908,60.261,59.411
0,56.55,56.24,57.17,55.9463,3782600,-2.86,59.14,59.871,59.303
0,56.04,57.91,56.88,55.23,3933300,-2.74,58.48,59.468,59.1855
0,57.91,55.95,58.13,55.95,4904100,-1.06,57.788,59.026,59.1135
0,56.07,56.82,58.08,55.34,4140000,1.36,57.378,58.783,59.156
0,56.55,57.45,56.99,55.99,3773900,0.03,56.734,58.321,59.086
0,58.2,59.1,57.7,56.02,4721600,-1.36,56.624,57.882,58.945
0,59,59.07,59.68,58.13,3736900,2.13,56.954,57.717,58.8895
0,59.23,58.3,59.5,58.25,4100400,2.45,57.546,57.667,58.8875
0,57.92,57.76,59.32,58.1,4224800,1.03,57.81,57.594,58.9285
0,57.94,57.17,58.75,57.51,4747300,-1.08,58.18,57.457,58.859
0,56.94,58.39,58.31,57.03,4640800,-1.29,58.458,57.541,58.706
0,59.53,59.42,58.69,56.6,5679600,-0.98,58.206,57.58,58.524
0,59.11,59.41,59.8,58.35,4082800,1.59,58.312,57.929,58.4775
0,60.09,59.21,59.58,58.7,3896100,2.17,58.288,58.049,58.416
0,58.77,59.01,60.23,59.2,5408200,0.56,58.722,58.451,58.386
0,59.14,58.74,59.56,57.97,5627600,-0.34,58.888,58.673,58.2775
0,58.43,58.42,59.36,57.83,5067100,-0.95,59.328,58.767,58.242
0,58.48,57.89,58.76,57.78,4302400,-0.34,59.108,58.71,58.1885
0,57.88,57.56,58.76,57.61,4520100,-0.66,58.982,58.635,58.1145
0,57.6,58.18,57.97,56.98,4083200,-0.55,58.54,58.631,58.044
0,57.52,57,58.98,57,5355800,-0.88,58.306,58.597,58.069
0,56.55,56.8,57.94,56.78,4622100,-0.36,57.982,58.655,58.1175
0,57.35,56.45,57.67,56.3,4552700,-1.05,57.606,58.357,58.143
0,57,54.26,58.13,56.38,7436400,-0.17,57.38,58.181,58.115
0,54.21,53.24,57.02,53.74,11541000,0.45,57.204,57.872,58.1615
0,53.06,52.62,54.33,52.21,6210900,-3.14,56.526,57.416,58.0445
0,53.29,52.26,54.35,52.25,5893700,-3.94,55.634,56.808,57.7875
0,51.97,53.39,53.45,52,5059100,-0.92,54.982,56.294,57.502
0,53.81,55.03,53.5,51.63,4697100,-1.09,53.906,55.643,57.139
0,54.76,53.85,55.03,53.64,6641000,0.52,53.268,55.236,56.9335
0,53.73,52.78,55,53.2,5735600,2.79,53.378,54.952,56.7745
0,52.94,52.93,54.04,52.35,4527800,-0.08,53.512,54.573,56.614
0,53.35,52.78,53.555,52.5,4634300,-1.82,53.442,54.212,56.2845
0,53.13,52.61,53.75,52.05,4586200,-0.38,53.718,53.812,55.9965
0,51.38,50.93,53.7,52.61,5753900,0.19,53.582,53.425,55.6485
0,50.8,51.51,51.77,50.6,4089300,-1.97,52.906,53.142,55.279
0,52.08,52,51.61,50.67,4060600,-2.33,52.32,52.916,54.862
0,52.11,52.23,52.2,51.22,3885300,0.7,52.148,52.795,54.5445
0,52.13,51.59,52.49,51.25,4931100,1.31,51.9,52.809,54.226
0,50.65,48.95,52.9,51.41,6961000,0.05,51.7,52.641,53.9385
0,49.72,49.11,50.87,48.72,5773100,-1.46,51.554,52.23,53.591
0,48.65,49.72,50.55,48.77,7183100,-2.41,51.338,51.829,53.201
0,50.33,50.3,49.94,48.08,4797300,-2,50.652,51.4,52.806
0,51.03,49.35,51.03,49.93,4684300,0.61,50.296,51.098,52.455
0,49.02,48.85,51.13,49.03,7299000,2.38,50.076,50.888,52.1565
0,48.26,48.45,50.76,47.75,7846700,-1.31,49.75,50.652,51.897
0,49.32,46.8,49.46,48.06,4964700,-2.77,49.458,50.398,51.657
0,45.93,47.36,49.41,46.57,7438500,0.3,49.592,50.122,51.4585
0,47.47,49.07,47.58,45.6,8475400,-2.33,48.712,49.504,51.1565
0,49.2,48.27,49.19,47.13,6993700,-1.85,48,49.038,50.8395
0,48.76,47.42,49.75,47.685,6244100,3.27,48.036,48.893,50.5615
0,47.47,48.48,48.78,47.42,4977600,1.29,48.136,48.797,50.313
0,48,48.32,48.6,47.35,5167300,-1.73,47.766,48.679,50.0395
0,48,47.05,48.5,47.31,5058300,-0.76,48.18,48.446,49.772
0,46.8,44.87,48.02,46.12,6201500,0.53,48.286,48.143,49.5155
0,45.49,42.1,47.17,44.87,8235400,-1.2,47.806,47.921,49.2865
0,42.07,41.31,45.55,41.8,10699800,-2.51,47.152,47.644,49.021
0,41.83,42.84,42.45,41.2,7150100,-4.73,46.072,46.919,48.5205
0,42.51,43.53,43.28,40.87,9174100,-3.66,44.838,46.509,48.0065
0,44.82,43.88,44.03,42.04,8217600,0.44,43.74,46.013,47.5255
0,43.12,43.17,45.43,43.6,9040400,2.99,43.344,45.575,47.234
0,42.84,44.55,43.98,42.7,9081400,0.61,42.87,45.011,46.904
0,45.46,45.65,45.18,42.75,8116600,-1.98,43.024,44.548,46.6135
0,46.33,47.21,46.37,45.17,6911300,2.34,43.75,44.294,46.37
0,46.61,47.05,47.465,46.29,6426200,3.49,44.514,44.127,46.135
0,47.4,45.73,47.45,46.03,8566600,1.15,44.872,44.108,46.0145
0,45.41,47.56,47.62,45.35,8260400,1.07,45.728,44.299,45.9715
0,47.25,46.84,47.59,45.36,6776500,-1.2,46.242,44.633,45.776
0,47.07,46.58,47.93,46.44,8729300,-0.15,46.6,45.175,45.842
0,47.14,47.37,48.04,46.58,5554600,1.66,46.748,45.631,45.822
0,47.42,48.93,47.58,46.61,4963800,-0.11,46.854,45.863,45.719
0,49.42,50.6,48.93,47.2,8653800,0.35,46.858,46.293,45.652
0,49.97,50.45,50.6,49.25,4810600,2.28,47.66,46.951,45.7495
0,51.29,51.79,50.56,48.64,8495400,2.55,48.204,47.402,45.848
0,51.08,53.86,52.19,50.76,5847600,1.87,49.048,47.898,46.0125
0,54.11,52.46,54.11,50.78,6909600,1.11,49.836,48.345,46.2265
0,52.39,51.63,54.66,52.3,7146900,2.82,51.174,49.016,46.6575
0,51.55,50.55,52.92,51.4,5305900,1.31,51.768,49.714,47.1735
0,50.84,51.91,51.83,50.01,5291000,-2.56,52.084,50.144,47.6595
0,51.64,51.25,52.45,50.61,4722400,-1.55,51.994,50.521,48.076
0,50.62,52.79,51.82,50.3,7715700,0.09,52.106,50.971,48.417
0,53.79,56.59,53.02,50.16,9052900,-0.22,51.408,51.291,48.792
0,56.55,55.63,56.81,53.29,7620300,2.15,51.688,51.728,49.3395
0,55.42,54.45,57.71,55.03,8154300,5.93,52.688,52.386,49.894
0,53.99,53.75,55.85,53.8,6105400,1.63,53.604,52.799,50.3485
0,53.56,53.54,54.51,53.23,4722700,-2.56,54.074,53.09,50.7175
0,52.9,53.01,54.55,52.95,5185200,-1.86,54.662,53.035,51.0255
0,54.06,53.65,53.67,52.31,5684800,-1.09,54.484,53.086,51.4
0,54.24,54.61,54.57,52.83,4788900,0.5,53.986,53.337,51.7405
0,53.92,55.88,54.8,52.75,5892800,1.34,53.75,53.677,52.099
0,56.42,55.59,56.6,53.85,5683600,-0.14,53.736,53.905,52.438
0,55.17,55.08,56.63,54.89,5621900,2.18,54.308,54.485,52.888
0,55.04,55.31,55.76,54.29,4777400,1.25,54.762,54.623,53.1755
0,56.25,56.85,56,54.5,4520800,-1.38,54.958,54.472,53.429
0,57.08,57.64,57.3,55.71,4430100,1.08,55.36,54.555,53.677
0,57.74,58.8,57.9,56.69,4182500,2.04,55.992,54.864,53.977
0,58.58,57.68,59.01,57.57,3661000,1.49,56.256,55.282,54.1585
0,58.07,58.61,58.71,57.45,3944900,1.5,56.938,55.85,54.468
0,59.19,58.74,58.96,57.58,4598100,0.33,57.544,56.251,54.794
0,58.5,58.79,59.81,58.61,4966200,0.61,58.132,56.746,55.2115
0,59.19,57.55,59.09,58.11,3768800,0.43,58.416,57.204,55.5545
0,57.54,57.23,59.39,57.52,5313900,0,58.706,57.481,55.983
0,57.17,55.56,57.92,56.68,4005800,-0.96,58.498,57.718,56.1705
0,55.37,55.55,57.27,55.22,3775000,-2.02,58.318,57.931,56.2015
0,55.74,55.55,56,54.26,3037000,-2.17,57.554,57.843,56.199
0,55.5,55.61,56.11,55.51,1634300,-1.43,57.002,57.709,56.2865
0,55.44,56.71,55.98,55.36,1336400,0.13,56.264,57.485,56.3835
0,56.37,56.53,57.5,55.31,3286400,-0.3,55.844,57.171,56.5105
0,56.62,58,57.06,55.27,4210100,0.87,55.684,57.001,56.626
0,56.71,58.9,58.04,56.23,7536900,1.18,55.934,56.744,56.745
0,58.58,57.5,59.26,56.28,5574500,0.34,56.128,56.565,56.8845
0,58.32,55.57,59.5,57.5,5847400,1.96,56.744,56.504,56.9925
0,55.63,56.6,58.6,55.31,9334200,1.61,57.32,56.582,57.15
0,56.04,54.27,56.72,54.92,5557100,-2.95,57.172,56.428,57.1795
0,55.14,56.77,56.57,53.59,4723400,-2.28,57.056,56.495,57.169
0,57.52,56.91,57.24,54.65,7404600,-0.49,56.742,56.435,57.072
0,56.15,55.46,58.29,56.47,5391200,1.48,56.53,56.637,57.061
0,57.38,59.01,56.74,55,8788600,1.01,56.096,56.708,56.9395
0,59.85,58.21,60.68,55.43,14082600,-0.14,56.446,56.809,56.905
0,59.14,60.13,60.44,57.84,10272200,3.7,57.208,57.132,56.938
0,60.71,59.66,60.45,58.1,9290700,1.76,58.008,57.375,56.97
0,60.86,60.7,61.7,59.16,8972800,0.86,58.646,57.588,57.046
0,62.35,64.95,62.14,58.82,11934400,1.72,59.588,57.842,57.212
0,66.93,65.18,66.25,62.1,9715700,1.64,60.582,58.514,57.471
0,65.91,62.45,67,64.2,3205500,6.07,61.998,59.603,58.049
0,63.64,64.34,66,62.4,6396000,3.56,63.352,60.68,58.5575
0,63.26,62,64.5,61.83,8689800,-3.29,63.938,61.292,58.9645
0,61.3,57.78,64.24,61,10617300,-2.65,64.418,62.003,59.3555
0,56.79,58.25,61.61,56.64,14803200,-2.34,64.208,62.395,59.602
0,58.77,61.83,61.06,56.25,11517100,-6.47,62.18,62.089,59.6105
0,62.17,60.23,62.36,58.6,8329600,-2.53,60.752,62.052,59.7135
0,60.8,62.33,62.4199,59.5,9223700,5.38,60.458,62.198,59.893
0,63.06,63.22,62.93,60.03,6571200,2.03,59.966,62.192,60.017
0,64.43,59.23,65.95,62.6,6996600,0.89,60.318,62.263,60.3885
0,59.44,61.18,64.87,57.91,11086500,3.63,61.846,62.013,60.808
0,62.38,63.87,61.93,59.24,8203700,-3.62,61.98,61.366,61.023
0,64.95,65.98,64.94,61.4,6573400,-2.05,62.022,61.24,61.266
0,64.83,62.92,66.56,64.08,5755500,5.51,62.852,61.409,61.706
0,62.36,64.04,64.83,62.34,6134000,2.45,63.206,61.762,62.0785
0,64.52,64.64,65.47,62.07,7842900,-2.59,62.792,62.319,62.204
0,65.61,65.45,67.47,64.39,8213300,-0.31,63.808,62.894,62.473
0,64.11,63.56,66.23,64.17,5896200,3.25,64.454,63.238,62.718
0,64.3,62.48,64.65,63.47,3677600,-0.41,64.286,63.569,62.8805
0,62.55,64.49,64.56,61.75,7259400,-1.31,64.18,63.693,62.978
0,62.5,64.28,64.56,61.3,7141000,-1.56,64.218,63.505,62.759
0,64.31,61.09,64.98,61.87,11277700,-1.8,63.814,63.811,62.5885
0,60.37,58.6,64.56,58.34,9364400,1.76,63.554,64.004,62.622
0,59.61,58.36,62.76,58.5,9268500,-2.13,62.806,63.546,62.4775
0,61.54,58.53,61.5,57.52,10095000,-4.7,61.868,63.024,62.393
0,58.19,59.25,62.1,57.74,15117300,1.17,61.666,62.942,62.6305
0,60.04,60.15,60.9,57.08,11002300,-1.42,60.804,62.309,62.6015
0,57.51,57.67,61.91,59.07,10744000,-1.5,59.95,61.752,62.495
0,56.49,56.16,57.67,55,6668500,-0.68,59.378,61.092,62.3305
0,57.27,54.76,59,55.26,7288100,-3.55,58.754,60.311,62.002
0,54.68,58.05,57.79,52.34,10485700,-0.24,57.9,59.783,61.644
0,59.37,61.96,59.38,54.62,9646200,-1.81,57.198,59.001,61.406
0,59.62,58.75,63.6,58.39,10622700,2.1,57.064,58.507,61.2555
0,54.26,51.83,59.71,56.01,10511700,4.94,57.486,58.432,60.989
0,53.5,57.5,56.44,50.01,16317000,-5.11,57.04,57.897,60.4605
0,57.37,59.46,58.57,53.3818,11647700,-6.12,56.286,57.093,60.0175
0,59.97,63.75,61.94,57.24,13349200,3.11,56.824,57.011,59.66
0,63,63.1,64.5,59.87,8798100,6.47,56.944,57.004,59.378
0,64.6,66.09,64.38,60.93,10949000,5.63,57.62,57.553,59.3225
0,65.6,66.91,67.25,64.51,6588000,4.63,59.688,58.364,59.3375
0,67.39,67.67,67.75,65.51,7880100,2.6,62.108,59.197,59.49
0,68.31,67.28,68.31,66.86,4615700,2.79,64.112,60.468,59.7345
0,66.32,68.93,68.6,67.12,7093900,2.71,65.78,61.362,59.9345
0,69.45,68.8,68.93,65.51,8246900,-1.07,66.444,62.032,60.232
0,69.73,68.82,69.69,68.25,4302300,1.14,67.414,63.551,60.724
0,68.57,69.41,70.03,68.82,5291300,3.41,68.24,65.174,61.1335
0,69,70.77,70.25,67.89,5756400,-0.88,68.476,66.294,61.6525
0,70.7,72.78,71.03,69,5786300,-0.73,68.614,67.197,62.1005
0,72.68,74.24,73.99,70.35,5715400,2.13,69.49,67.967,62.76
0,70.5,69.51,74.71,71.01,10138600,3.68,70.136,68.775,63.5695
0,68.85,68.33,71.24,68.03,10863000,-0.2,70.29,69.265,64.231
0,69.73,68.47,69.93,67.85,8901700,-3.83,70.346,69.411,64.9395
0,68.88,68.02,70.32,68.32,8718800,-0.77,70.492,69.553,65.4575
0,70.15,69.85,70.25,68.01,6903900,0.03,70.128,69.809,65.9205
0,69.94,68.24,70.48,69.25,5702000,0.42,69.622,69.879,66.715
0,68.68,69.97,70.07,68.18,5187100,1.06,69.51,69.9,67.537
0,69.45,70.5,70.12,68.49,5740900,-1.47,69.476,69.911,68.1025
0,71.18,70.13,71,69.31,6627900,-0.49,69.42,69.956,68.5765
0,69.19,69.49,71.99,70.13,6063200,2.5,69.88,70.004,68.9855
0,69.74,70.23,69.75,68.51,5452400,-0.26,69.688,69.655,69.215
0,70.83,70.31,70.44,69.45,6032200,-1.44,69.648,69.579,69.422
0,71.12,72.38,71.3,69.79,5710400,1.64,70.078,69.777,69.594
0,71.6,72.14,73.63,70.8,4766800,1.38,70.412,69.916,69.7345
0,72.5,71.01,72.55,71.51,3440100,0.77,70.496,70.188,69.9985
0,70.72,70.69,72.66,70.91,3889600,1.38,71.158,70.423,70.151
0,70.72,70.47,71.22,70.13,3481300,-0.88,71.354,70.501,70.2005
0,70.73,71.47,71.3,70.24,2761100,-1.78,71.332,70.705,70.308
0,72.28,70.91,71.94,70.28,3733200,0.01,71.254,70.833,70.3945
0,70.91,70.26,72.71,70.54,3062400,1.56,71.39,70.943,70.4735
0,70.69,71.24,71.29,69.75,2978000,0.18,71.072,71.115,70.385
0,71.31,72.15,71.43,70.29,2930700,-1.59,71.066,71.21,70.3945
0,72.45,73.59,72.31,70.85,3688200,0.4,71.184,71.258,70.5175
0,73.49,73.09,73.9,72.04,4294100,1.76,71.528,71.391,70.6535
0,73.04,72.55,74.1,73.09,4407800,2.18,71.77,71.58,70.884
0,72.96,73.49,73.87,72.21,2992100,0.59,72.196,71.634,71.0285
0,73.6,74.54,73.94,72.2,3847600,-0.53,72.65,71.858,71.1795
0,74.38,73.19,74.54,73.38,4087600,0.56,73.108,72.146,71.4255
0,73.48,71.14,74.68,73.18,5461500,1.42,73.494,72.511,71.672
0,71.18,71.33,73.91,71.14,5424900,-0.12,73.492,72.631,71.787
0,71.81,71.75,72.04,70.65,4324200,-3.2,73.12,72.658,71.8865
0,71.88,70.23,72.08,70.84,3929000,-1.67,72.89,72.77,71.99
0,69.75,70.03,72.03,70,4878600,0.7,72.546,72.827,72.0425
0,70.15,70.53,70.44,69.35,2279700,-2.06,71.62,72.557,71.974
0,70.39,70.84,71.06,69.84,3026400,-1.73,70.954,72.223,71.9015
0,71.3,70.75,71.25,70.29,4254200,0.64,70.796,71.958,71.796
0,70.49,69.77,71.44,70.05,3860200,1.15,70.694,71.792,71.825
0,69.63,70.87,70.57,69.55,3599600,0.1,70.416,71.481,71.8135
0,70.95,71.53,70.99,69.39,4832600,-1.67,70.392,71.006,71.7585
0,71.05,72.4,71.9,70.23,4947500,0.46,70.552,70.753,71.692
0,70.8,70.47,72.77,70.91,6515000,1.42,70.684,70.74,71.699
0,70.3,68.12,71.06,70.06,4189600,-0.15,70.584,70.639,71.7045
0,68.73,69.36,70.45,68.1,5804800,-0.75,70.546,70.481,71.654
0,68.94,69.48,69.7,67.92,3354600,-2.07,70.366,70.379,71.468
0,69.45,69.22,69.53,68.3,4473900,-1.36,69.964,70.258,71.2405
0,68.64,67.9,69.58,67.54,5856300,0.72,69.644,70.164,71.061
0,67.69,68.61,68.67,67.28,4636500,-0.3,69.212,69.898,70.845
0,69.02,69.41,68.67,67.26,8230000,-1.76,68.69,69.618,70.5495
0,68.72,68.27,70,68.65,5117900,0.38,68.748,69.557,70.2815
0,68.92,68.79,69.38,67.76,6262400,1.03,68.704,69.334,70.0435
0,68.64,70.1,69.75,68.3,5286200,-0.1,68.598,69.121,69.9305
0,71.03,69.92,71.21,68.56,6226600,-0.08,68.598,68.905,69.772
0,69.85,69.89,71.17,69.52,5163700,2.11,69.266,68.978,69.7295
0,69.46,68.77,70.88,69.28,4913300,1.21,69.432,69.09,69.7345
0,68.48,70.18,69.96,68.68,3083300,-1.57,69.58,69.142,69.7
0,69.78,68.66,70.18,68.48,4661200,-1.37,69.492,69.045,69.6045
0,69.59,69.48,70.05,67.57,6353100,0.32,69.72,69.159,69.5285
0,69.51,70.48,69.69,68.61,5333800,1.11,69.432,69.349,69.4835
0,70.26,72.29,70.48,68.89,7481700,-0.27,69.364,69.398,69.4775
0,72.57,72.4,72.3,70.24,7371800,0.67,69.524,69.552,69.443
0,72.43,72.84,73.24,72.3,4846300,3.06,70.342,69.917,69.519
0,72.96,73.35,73.46,72.4,4535200,2.17,70.872,70.296,69.6005
0,73.02,72.83,73.44,72.8,3004400,0.39,71.546,70.489,69.7335
0,74.12,74.21,74.0001,72.62,7367800,0.59,72.248,70.806,69.948
0,74.3,74.64,74.45,73.75,3544100,1.16,73.02,71.272,70.207
0,74.97,75.44,75.23,74.18,3561400,1.28,73.366,71.854,70.4495
0,75.2,75.76,75.7,74.85,3561700,0.85,73.874,72.373,70.766
0,76.12,76.19,76.12,75.09,4156500,0.9,74.322,72.934,71.1415
0,75.55,75.5,76.53,75.38,3915100,1.15,74.942,73.595,71.4965
0,75.27,76,76.42,75.25,3791600,0.35,75.228,74.124,71.838
0,76,75.13,76,75.05,4905500,-0.85,75.422,74.394,72.1555
0,75.82,75.32,76.29,75.13,2995500,0.45,75.628,74.751,72.5235
0,74.86,76.73,76.07,74.75,4402400,0.55,75.752,75.037,72.763
0,77.5,76.59,77.02,74.85,5984400,-1.14,75.5,75.221,73.0135
0,76.36,76.32,77.61,76.36,3805800,1.68,75.89,75.559,73.4155
0,76.23,76.5,77.41,75.804,4667800,1.5,76.108,75.765,73.8095
0,76.25,77.41,76.66,75.5,4848000,-1.27,76.154,75.891,74.132
0,77.56,76.91,77.49,75.8,3942600,-0.11,76.24,75.996,74.465
0,77.76,76.6,77.85,76.91,3486700,1.33,76.78,76.14,74.8675
